sample,piece,field,analysis,Host,Li,B,Na,Mg,Al,Si,P,K,Ti,Mn,Rb,Sr,Nb,Sn,Cs,Ba,Ta,W,Ca,Fe,NbTa,Nb/Ta,Li/Na,K/Na,K/Cs,K/Rb,Cs/Na,Rb/Na,Rb/Cs,Ta#,Mn#,Na%,Li%,K%,Rb%,Cs%,B%,P%,diva,diva%,Alkalis,Alkalis%,Info
BU18FA20,C,ff1,fi01,bertossaite,4261.345724625666,527.5827330501468,45152.27706352507,105.32761489208856,,,39076.634938797775,15579.987549518633,,508.46223822764335,1092.2292303621919,311.9626094016827,,,698.6413403155577,10.817566877546794,,,11053.436549504298,2038.329080312892,,,0.09437720535401453,0.34505430429564016,22.300408880014984,14.264393514127237,0.015473003484024384,0.02418990361937952,1.5633618672906773,,19.964817475466454,4.5152277063525075,0.4261345724625666,1.5579987549518632,0.10922292303621918,0.06986413403155577,0.052758273305014675,3.9076634938797774,14028.33565921615,1.4028335659216151,66784.48090834712,6.678448090834712,3shots
BU18FA20,C,ff1,fi02,bertossaite,9317.186372473334,455.4911966234818,31922.519991273944,511.44701246916264,,,66244.9830076515,10984.64824796971,,1963.6490414188372,976.7651455867988,,,,705.5063339325692,,,,7818.190190060883,5210.41954530863,,,0.2918687614580615,0.3441034182443108,15.569878992779673,11.245946169967604,0.02210058398038188,0.03059799620624558,1.3844881308750319,,27.371484084383113,3.1922519991273943,0.9317186372473334,1.098464824796971,0.09767651455867987,0.07055063339325691,0.04554911966234818,6.624498300765151,15503.705789257514,1.5503705789257514,53906.62609123635,5.390662609123636,2shots
BU18FA20,C,ff1,fi04,bertossaite,3411.082036997829,,52091.55947042685,576.3570077685735,,,103224.21914904438,10877.32543461859,,2217.256829625374,1481.4339343824568,328.41191812256096,,,1342.2062407383094,,,,,18186.447141482324,,,0.06548243269496186,0.20881166824721015,8.104064118071216,7.342430318469016,0.025766290247085034,0.028439039826087156,1.1037304770446918,,10.866932948865957,5.209155947042685,0.3411082036997829,1.087732543461859,0.14814339343824567,0.13422062407383092,,10.322421914904439,21308.472896998832,2.1308472896998834,69203.60711716404,6.920360711716404,2shots
BU18FA20,C,ff1,fi08,bertossaite,9006.634103080527,443.13163561005683,31013.191627674052,70.3509628265705,,,167590.04781285723,9643.545672437946,,2056.96931088938,864.2412487824462,,,,723.6121056929421,,,,11294.046508204387,3011.3033449626064,,,0.29041300267346953,0.3109497980153937,13.326954588747707,11.158395512854648,0.023332397206330745,0.027866891584652526,1.1943432703559256,,40.58521414617145,3.101319162767405,0.9006634103080527,0.9643545672437945,0.08642412487824462,0.07236121056929422,0.04431316356100568,16.75900478128572,16432.670126882946,1.6432670126882947,51251.224757667915,5.1251224757667915,2shots
BU18FA20,C,ff1,fi09,bertossaite,,1167.438435523562,47045.90753679304,,,,,32706.46199726168,513.8601023646971,,2577.120584035647,5794.403358993072,,,1738.2415677979195,,,,45811.4505266597,,,,,0.6952031262588152,18.81583239244224,12.69108717685415,0.03694777418075097,0.05477884727848361,1.4826020915495974,,,4.704590753679304,,3.2706461997261678,0.2577120584035647,0.17382415677979196,0.1167438435523562,,51605.85388565277,5.160585388565277,84067.73168588827,8.40677316858883,
BU18FA22,A,ff2,fi01,quartz,273.6804111592496,2278.5125077268717,45421.87384235462,4551.344414697955,634.2185922678259,,,18597.376943428746,,327.7866842666373,1693.4021513346495,9.823343638090824,,,636.9948623608669,,25.21200578671961,,,585.3882256844472,25.21200578671961,,0.006025299883248109,0.40943658572903735,29.195489700657994,10.98225659437794,0.014023967055425334,0.03728164446081482,2.6584235625676245,100.0,35.895279282716565,4.542187384235461,0.027368041115924963,1.8597376943428745,0.16934021513346495,0.06369948623608669,0.22785125077268717,,5474.3426682871295,0.547434266828713,66623.32821063812,6.662332821063813,
BU18FA22,A,ff2,fi02,quartz,,,39987.019960643825,854.3359216472593,33155.91529459472,,,39042.46336446092,,,,,,,,,,,,,,,,0.9763784198694336,,,,,,,,3.9987019960643826,,3.904246336446092,,,,,854.3359216472593,0.08543359216472593,79029.48332510475,7.902948332510475,
BU18FA22,A,ff3a,fi01,quartz,1256.1556140864523,1268.87931827585,42742.61303486873,77.074490673178,3882.9893744323367,,,33088.35170750849,217.59987742652245,555.8542745306119,1641.5270248126799,16.75197565722634,,,442.03890871524726,,,82.08686763441919,,629.7323829289404,,,0.029388835283928497,0.7741302966319712,74.85393492549623,20.157055721506815,0.01034187845171373,0.038404929138832686,3.713535149165159,,46.88432271342219,4.274261303486873,0.12561556140864522,3.3088351707508488,0.16415270248126798,0.04420389087152472,0.126887931827585,,1279.4131237899567,0.12794131237899567,79170.6862899916,7.917068628999161,
BU18FA22,A,ff3a,fi04,quartz,546.218778292211,1449.0858201719873,50872.93568908897,45.0741964078681,354.0566074028228,,,17135.4048902086,,397.85658399573134,556.3265855035665,47.78307742777315,,,207.50551125953152,72.33512177794313,,,,5435.938854352843,,,0.010736922705432979,0.3368275224951041,82.57807123386226,30.800981539823873,0.004078897913965608,0.010935610024622294,2.6810207696496176,,6.819858327229181,5.087293568908897,0.0546218778292211,1.7135404890208599,0.05563265855035666,0.020750551125953153,0.14490858201719872,,5998.987833962158,0.5998987833962158,69318.39145435288,6.931839145435287,
BU18FA22,A,ff3a,fi05,quartz,,,42103.816497480155,,17842.648487230923,,,50128.35876199015,,,,164.369200480987,,,,,,,,18215.699496353707,,,,1.1905894270888782,,,,,,,,4.210381649748015,,5.0128358761990155,,,,,18380.068696834693,1.8380068696834693,92232.1752594703,9.223217525947032,
BU18FA22,A,ff3b,fi01,quartz,138.16339933229904,1374.3017111461343,55484.415414939416,223.3522197691763,239.89477749384818,,,11635.377435291291,,155.04281932197762,476.87151435427245,2.6796360946632505,,,181.7978861438553,96.06739100190053,,,,8824.713757418598,,,0.0024901298553665204,0.20970532623037091,64.00172016348037,24.399397080881744,0.003276557656492952,0.008594692956355322,2.623086134108994,,1.726581539232038,5.548441541493942,0.013816339933229903,1.1635377435291292,0.04768715143542725,0.01817978861438553,0.13743017111461342,,9301.855823606316,0.9301855823606316,67916.62565006115,6.791662565006114,
BU18FA22,A,ff3b,fi02,quartz,,,68387.40184167911,,,,345124.6614127845,,1766.5186948945243,55365.23795342384,,27.373329859605537,3370.7430943162844,301775.4169187883,366.02038224744086,2905.793036920853,137.96772169161474,25552.65483629574,,6596944.834769697,3508.710816007899,24.431389117597845,,,,,0.005352160959335752,,,3.9321485561637157,0.8322708555098982,6.838740184167911,,,,0.03660203822474409,,34.512466141278445,6655243.239089901,665.52432390899,68753.42222392655,6.875342222392655,
BU18FA04,C,ff8,fi01,trolleite,249.7200574747703,613.8716502811063,25510.131587559026,2461.9002684379843,,,,43421.77608621131,,684.5370070970356,1578.5157252272902,28.654740457694775,,,164.4159831957782,,8.117655339054139,,,1107.9428899583468,8.117655339054139,,0.009789054071228534,1.7021384596615552,264.097049704145,27.507978154578733,0.006445124856822057,0.0618779922717887,9.60074376313934,100.0,38.18938266596835,2.551013158755903,0.02497200574747703,4.342177608621131,0.15785157252272902,0.01644159831957782,0.06138716502811063,,4283.034905951062,0.4283034905951062,70924.55943966817,7.092455943966818,
BU18FA04,C,ff8,fi03,trolleite,1402.5998729294693,1400.8512751614035,19672.84112066972,23.472580613791315,,,506568.75690878154,46602.1420108521,,553.6527631848647,2041.015676491434,,,,301.84571623384136,,,,,,,,0.07129625377067655,2.368856726133395,154.39060256448758,22.832819241723097,0.01534327016531945,0.10374788592924661,6.761784470415506,,100.0,1.967284112066972,0.14025998729294692,4.66021420108521,0.20410156764914342,0.030184571623384136,0.14008512751614036,50.65687569087815,577.1253437986561,0.05771253437986561,70020.44439717656,7.002044439717657,
BU18FA19,E,ff11b,fi03,quartz,6671.636617375858,,30244.154308925004,716.7549420473918,74512.83612656998,,51032.88039082167,17512.519194139284,,11741.999244491184,1060.3191168260491,301.4685820712042,,,91.48799337505405,768.1962004588986,,,120528.56124230061,27631.077705225638,,,0.22059259945671775,0.5790381511501337,191.4187703554378,16.516272239400077,0.0030249810406520797,0.03505864657333634,11.589707869963682,,29.822406969835857,3.0244154308925006,0.6671636617375858,1.7512519194139284,0.10603191168260491,0.009148799337505405,,5.103288039082167,161688.05791659493,16.168805791659494,55580.117230641255,5.5580117230641255,
BU18FA19,E,ff11b,fi04,quartz,,1745.4188689725684,47119.49432641707,14135.332836617492,16182.059457210386,,,32719.616440325768,2635.596328084712,6092.234974808553,1737.9920366627475,303.60271251218717,20.27689380644196,164.79873311698825,298.8014469284563,148.06304453306078,,177.27330881821996,,1677.5803304292183,20.27689380644196,,,0.6943965954656233,109.50287147759364,18.82610262308982,0.00634135512699966,0.03688477691680914,5.816544914787125,,78.40900633380137,4.711949432641707,,3.2719616440325767,0.17379920366627474,0.02988014469284563,0.17454188689725683,,22356.813898900513,2.2356813898900514,81875.90425033405,8.187590425033404,
BU18FA04,C,ff8,fi04,trolleite,2377.4986070571535,1092.7250646768978,22106.38362428181,375.8084082929262,,,67444.93485598546,34274.76703158064,,268.32370489963307,2041.947399643016,,1.5754561168658416,,367.421390892469,,,,,953.1531031810016,1.5754561168658416,,0.1075480570438347,1.550446586565746,93.28462599394935,16.785332980454214,0.01662060141256622,0.09236912895151816,5.557508218786915,,21.967155096564053,2.210638362428181,0.23774986070571535,3.4274767031580637,0.2041947399643016,0.0367421390892469,0.10927250646768978,6.744493485598546,1597.2852163735606,0.15972852163735607,61168.01805345509,6.116801805345509,2shots
BU18FA04,C,ff8,fi05,trolleite,94.88914305565031,1501.6309003610393,48343.525617520594,66.26960372810831,,,,5404.915037851938,,62.92210931141839,1612.5275627123247,,,,300.2589989491569,,,,,,,,0.0019628097422265934,0.11180225208674263,18.00084279494703,3.3518280014765716,0.006210945418518203,0.033355605370410026,5.370455401356265,,100.0,4.834352561752059,0.009488914305565031,0.5404915037851938,0.16125275627123248,0.03002589989491569,0.15016309003610392,,129.1917130395267,0.012919171303952669,55756.11636008966,5.575611636008966,
